id,monday_id,campaign_name,company,status,budget,take_rate_pct,proposal_adjustments,seller_name,csm,list_builder,building_proposal_start,pending_approval_start,days_since_pending,risk_score,ai_insight,action_required,created_at,seller_sla,lb_sla,currency,proposal_delivery_date,audience_country,musical_genre,days_after_approved,Execution board start date
A2458,2458,"Blessd & Anuel ""Deportivo""",Warner Music Latina Inc.,Approved,30000,,,Steven Campos,,,2024-11-13,2024-11-13,,,,,2024-11-13,,,,,"US LATIN, MEX, ESP",Reggaeton,,
A2633,2633,"Endor ""Pump It Up""",Defected Records,Approved,5000,,,Justin Nho,,camila.parra@influur.com,2024-11-13,2024-11-13,,,,,2024-11-13,,,,,"BR, ESP, COL, MEX, PER, CH",Electronica,,
A2901,2901,ONErpm (Evento NASA Bogota),"Meta Platforms, Inc., ONErpm",Approved,8000,,,Steven Campos,,Juan Val,2024-11-13,2024-11-13,,,,,2024-11-13,,,,,COL,Reggaeton,,
A2422,2422,"Luis Angel ""Amor Borrachito""",Sony Music Mexico,Approved,3870,,,Polina Andrieieva,,,2024-11-14,2024-11-14,,,,,2024-11-14,,,,,MEX,Banda Regional,,
A2505,2505,"Shantty ""Mi Calma""",Warner Music Mexico,Approved,2500,,,Steven Campos,,,2024-11-15,2024-11-15,,,,,2024-11-15,,,,,"CR, US LATIN, MEX",Reggae,,
A2534,2534,"La Autorizacion ""Casi Nunca Termino""",XYZ,Approved,840,,,Steven Campos,,,2024-11-15,2024-11-15,,,,,2024-11-15,,,,,"LATAM, MEX",Banda Regional,,
A2567,2567,Maria Becerra - Latin Grammy - Social Spread,Warner Music Latina Inc.,Approved,8000,,,Steven Campos,,Juan Meza,2024-11-15,2024-11-15,,,,,2024-11-15,,,,,"US, US LATIN, LATAM",other,,
A2491,2491,Maluma “Cosas Pendientes”,XYZ,Approved,3500,,,Steven Campos,,,2024-11-18,2024-11-18,,,,,2024-11-18,,,,,"COL, ESP, MEX",Reggaeton,,
A2510,2510,Danny Ocean “Imaginate”,Lionfish Entertainment,Approved,10000,,,Steven Campos,,,2024-11-18,2024-11-18,,,,,2024-11-18,,,,,"COL, US LATIN, MEX, ARG, PER, CH, ESP",Reggaeton,,
A2580,2580,Tokischa - Social Spread - US Latin,Warner Music Latina Inc.,Approved,6000,,,Steven Campos,,,2024-11-18,2024-11-18,,,,,2024-11-18,,,,,US LATIN,Reggaeton,,
A2383,2383,"Kaia Lana & Paty Cantu ""Chiquita"" Key Talents",Warner Music Mexico,Approved,2500,,,Steven Campos,,,2024-11-19,2024-11-19,,,,,2024-11-19,,,,,MEX,Reggaeton,,
A2531,2531,"Clarent ft. Mora ""IA"" Explainers",Warner Music Latina Inc.,Approved,4000,,,Steven Campos,,,2024-11-19,2024-11-19,,,,,2024-11-19,,,,,MEX,Reggaeton,,
A2565,2565,"Elena Rose & Maria Becerra ""Pa' que volviste"" IG",Warner Regional Latam,Approved,20000,,,Steven Campos,,,2024-11-19,2024-11-19,,,,,2024-11-19,,,,,"MEX, US LATIN",Reggaeton,,
A2585,2585,"Clarent ft. Mora ""IA""",Warner Music Latina Inc.,Approved,7000,,,Steven Campos,,,2024-11-19,2024-11-19,,,,,2024-11-19,,,,,MEX,Reggaeton,,
A2614,2614,"Ricardo Arjona ""Despacio Que Hay Prisa""",XYZ,Approved,6537,,,Steven Campos,,,2024-11-19,2024-11-19,,,,,2024-11-19,,,,,"COL, ESP, MEX",Balada,,
A2406,2406,"Banda MS ""La Bikina""",LizosMusic,Approved,5000,,,Polina Andrieieva,,,2024-11-20,2024-11-20,,,,,2024-11-20,,,,,MEX,Banda Regional,,
A2377,2377,"Tiago PZK ""Mi Corazon"" @alanhdzv1",Warner Regional Latam,Approved,1250,,,Steven Campos,,,2024-11-21,2024-11-21,,,,,2024-11-21,,,,,MEX,Banda Regional,,
A2394,2394,"Jerry San ""SiSi""",XYZ,Approved,5360,,,Steven Campos,,,2024-11-21,2024-11-21,,,,,2024-11-21,,,,,"COL, MEX, US LATIN",Reggaeton,,
A2461,2461,Robi x Influur / UGC for SEQSI,Interscope Records,Approved,2500,,,Steven Campos,,Juan Val,2024-11-21,2024-11-21,,,,,2024-11-21,,,,,"COL, MEX",Reggaeton,,
A2532,2532,"Myke Towers ""Degenere"" - DanielBorja - CDMX",Warner Music Mexico,Approved,6593,,,Steven Campos,,,2024-11-21,2024-11-21,,,,,2024-11-21,,,,,MEX,Reggae,,
A2638,2638,"Maluma ""Cosas Pendientes"" Phase 2",XYZ,Approved,5589,,,Steven Campos,,,2024-11-21,2024-11-21,,,,,2024-11-21,,,,,"COL, US",Reggaeton,,
A2440,2440,"Rod Contreras ""Ciao"" Phase 2 Micros",XYZ,Approved,700,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,MEX,Reggaeton,,
A2457,2457,"Cris Sour & Leo Torrez ""Bandi2"" - PAVITO RECORDS",Warner Music Mexico,Approved,2000,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,MEX,Reggaeton,,
A2460,2460,"Danny Ocean & Kapo ""Imaginate"" MX",Warner Music Mexico,Approved,4000,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,MEX,Reggae,,
A2470,2470,"Sebastian Yatra ""2 AM"" + Presencial CMDX",Universal Music Latin,Approved,15000,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,"COL, ARG, MEX, US LATIN, CH, ESP",Reggae,,
A2536,2536,Tiago PZK & Grupo Frontera - Micros,Warner Music Mexico,Approved,2900,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,MEX,Banda Regional,,
A2579,2579,"RAYBEN & Chzter ""CAP 09: MAGNÉTICO""",Warner Music Mexico,Approved,3000,,,Steven Campos,,"camila.parra@influur.com, Juan Val",2024-11-22,2024-11-22,,,,,2024-11-22,,,,,MEX,Reggaeton,,
A2610,2610,"Lucky Brown ""Cosa Linda""",XYZ,Approved,6860,,,Steven Campos,,,2024-11-22,2024-11-22,,,,,2024-11-22,,,,,"MEX, US LATIN",Reggaeton,,
A2530,2530,Shakira - Sorteo Lambo✨,Sony Music Latin,Approved,5625,,,Steven Campos,,Juan Meza,2024-11-23,2024-11-23,,,,,2024-11-23,,,,,"COL, US, MEX",Reggae,,
A2550,2550,"Choca ""Combo de amigas""","Meta Platforms, Inc.",Approved,5000,,,Steven Campos,,,2024-11-25,2024-11-25,,,,,2024-11-25,,,,,"MEX, US LATIN",Reggaeton,,
A2559,2559,Estevie “Hombre Malvado”,XYZ,Approved,5250,,,Steven Campos,,,2024-11-25,2024-11-25,,,,,2024-11-25,,,,,"MEX, US LATIN, ARG",Pop,,
A2578,2578,"Danny Ocean & Kapo ""Imaginate"" Professional Dancers",Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,,2024-11-25,2024-11-25,,,,,2024-11-25,,,,,US LATIN,Reggaeton,,
A2584,2584,Maria Becerra | Kelly's Show - Social Spread Part II (Paris Hilton),Warner Music Latina Inc.,Approved,7439,,,Steven Campos,,,2024-11-25,2024-11-25,,,,,2024-11-25,,,,,US,Pop,,
A2652,2652,"Yng Lvcas ""Miente"" (FuaPR)",FuaPR,Approved,5000,,,Polina Andrieieva,,,2024-11-25,2024-11-25,,,,,2024-11-25,,,,,MEX,Reggaeton,,
A2384,2384,"Potencia Lirical & Ingratax & Dan Sanchez feat. Jowell ""Timida"" Micros",Warner Music Latina Inc.,Approved,2000,,,Steven Campos,,,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Reggaeton,,
A2389,2389,"Myke Towers ""Degenere"" @yerimua",Warner Regional Latam,Approved,5625,,,Steven Campos,,,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Reggae,,
A2407,2407,"Danny Ocean & Kapo ""Imaginate"" Comedia",Warner Music Mexico,Approved,5000,,,Steven Campos,,Juan Val,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Reggaeton,,
A2431,2431,"Maria Becerra ""Jingle Bell"" - Places Accounts",Warner Music Latina Inc.,Approved,4033,,,Steven Campos,,,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,US,Navidad,,
A2608,2608,"Pipe Bueno ""Tengo Mucha Sed""",XYZ,Approved,5360,,,Steven Campos,,,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,COL,Banda Regional,,
A2701,2701,"Xavi ""Santa Claus Llegó A La Ciudad"" Micros",Interscope Records,Approved,3000,,,Steven Campos,,"Genesis Martinez, maria.escobar@influur.com",2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Pop,,
A2746,2746,"Xavi ""STR""",Interscope Records,Approved,4500,,,Steven Campos,,Juan Val,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Corridos,,
A2765,2765,"Xavi ""Next Effect Use"" Micros",Interscope Records,Approved,3000,,,Steven Campos,,,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Trap,,
A3138,3138,"Myke Towers ""Degenere"" @azulguaita",Warner Music Mexico,Approved,3125,,,Steven Campos,,camila.parra@influur.com,2024-11-26,2024-11-26,,,,,2024-11-26,,,,,MEX,Reggae,,
A2393,2393,"Dimelo Cori & El Bogueto ""Maulla Remix"" Micros",Warner Music Mexico,Approved,3000,,,Steven Campos,,,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,MEX,Reggaeton,,
A2445,2445,"Blessd & Anuel ""Deportivo"" GRWM",Warner Music Mexico,Approved,3350,,,Steven Campos,,,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,MEX,Reggaeton,,
A2487,2487,"Blessd & Anuel ""Deportivo"" Comedia",Warner Regional Latam,Approved,8000,,,Steven Campos,,,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,MEX,Reggae,,
A2732,2732,"Corina Smith ""Quítenme el cel""",XYZ,Approved,4000,,,Steven Campos,,Juan Val,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,"ESP, COL, PER, CH, MEX",Reggaeton,,
A2733,2733,Andres Cepeda Concert - BOG,Warner Music Mexico,Approved,1500,,,Steven Campos,,,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,COL,Pop,,
A2788,2788,"Blessd & Anuel ""Deportivo"" Futbol",Warner Music Mexico,Approved,2400,,,Steven Campos,,camila.parra@influur.com,2024-11-27,2024-11-27,,,,,2024-11-27,,,,,MEX,Reggaeton,,
A2452,2452,"ROA ""ETA""",Universal Music Latin,Approved,1325,,,Steven Campos,,,2024-11-28,2024-11-28,,,,,2024-11-28,,,,,ESP,Reggae,,
A2782,2782,"Morat ""La Policia""",XYZ,Approved,6700,,,Steven Campos,,camila.parra@influur.com,2024-11-28,2024-11-28,,,,,2024-11-28,,,,,"ESP, COL, MEX, ARG, CH",Pop,,
A2786,2786,"Teddy Swims ""Bad Dreams""",Warner Regional Latam,Approved,4031.25,,,Steven Campos,,Juan Meza,2024-11-28,2024-11-28,,,,,2024-11-28,,,,,"BR, CH",Pop,,
A2799,2799,Rosé - Album Release - Social Spread,Warner Regional Latam,Approved,12116,,,Steven Campos,,,2024-11-28,2024-11-28,,,,,2024-11-28,,,,,"MEX, BR",Reggaeton,,
A2846,2846,"Rauw Alejandro ""Khe""",Sony Music Mexico,Approved,5400,,,Polina Andrieieva,,Juan Val,2024-11-29,2024-11-29,,,,,2024-11-29,,,,,MEX,Reggaeton,,
A2488,2488,"Maria Becerra ""Jingle Bell Rock"" Social Spread",Warner Regional Latam,Approved,3020,,,Steven Campos,,,2024-12-02,2024-12-02,,,,,2024-12-02,,,,,US,Pop,,
A2495,2495,"Kaia Lana & Paty Cantu ""Chiquita"" Micros",Warner Music Mexico,Approved,1000,,,Steven Campos,,,2024-12-02,2024-12-02,,,,,2024-12-02,,,,,MEX,Reggaeton,,
A2916,2916,"Efecto SR ""Casi Merito"" Micros",XYZ,Approved,2010,,,Steven Campos,,camila.parra@influur.com,2024-12-02,2024-12-02,,,,,2024-12-02,,,,,MEX,Corridos,,
A2923,2923,"Emjay ""Boss"" - CDMX",Warner Music Mexico,Approved,2000,,,Steven Campos,,Juan Val,2024-12-02,2024-12-02,,,,,2024-12-02,,,,,MEX,Pop,,
A2642,2642,"Maria Becerra ""Jingle Bell Rock"" NYC",Warner Music Latina Inc.,Approved,1867,,,Steven Campos,,,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,NYC,Navidad,,
A2653,2653,"Roa ""ETA"" Spain",Universal Music Latin,Approved,10000,,,Steven Campos,,Juan Val,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,ESP,Reggae,,
A2655,2655,"Laufey ""Campaña de Navidad""",D Music Marketing,Approved,1500,,,Polina Andrieieva,,Juan Val,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,LATAM,Pop,,
A2677,2677,"Elena Rose & Maria Becerra ""Pa' que volviste"" - YT Shorts",Warner Music Latina Inc.,Approved,5000,,,Steven Campos,,camila.parra@influur.com,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,"US, US LATIN",Reggaeton,,
A2712,2712,"Tiago PZK ""Mi Corazon"" comedia MX",Warner Regional Latam,Approved,2375,,,Steven Campos,,,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,MEX,Banda Regional,,
A2720,2720,"Blessd & Anuel ""Deportivo"" Phase 2",Warner Regional Latam,Approved,15000,,,Steven Campos,,Juan Val,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,"US, US LATIN, MEX",Reggaeton,,
A2750,2750,"Flow La Movie  ""Te Bote""",Cinq Music,Approved,11000,,,Joel Palacios,,,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,"COL, ESP, MEX",Reggaeton,,
A2912,2912,"Los Primos Del Este ""Mami"" Phase 2",Interscope Records,Approved,3000,,,Steven Campos,,Juan Meza,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,"MEX, US LATIN",Corridos,,
A2954,2954,Cris Sour & Leo Torrez,Warner Music Mexico,Approved,4000,,,Steven Campos,,Juan Val,2024-12-03,2024-12-03,,,,,2024-12-03,,,,,MEX,Reggaeton,,
A2729,2729,"Ñengo Flow & Jory Boy x Gotay ""El Autentiko"" ""X2""",XYZ,Approved,7000,,,Steven Campos,,,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"COL, MEX, US LATIN",Reggaeton,,
A2753,2753,"Tombochino ""Rude""",XYZ,Approved,7000,,,Steven Campos,,,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"ARG, MEX, US LATIN, CH",Banda Regional,,
A2781,2781,"Blessd & Anuel ""Deportivo"" IG",Warner Regional Latam,Approved,20000,,,Steven Campos,,maria.escobar@influur.com,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"US, US LATIN, MEX",Reggaeton,,
A2839,2839,"Danny Ocean & Kapo ""Imaginate"" Dance",Warner Regional Latam,Approved,10000,,,Steven Campos,,camila.parra@influur.com,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"MEX, US LATIN",Pop,,
A2840,2840,"Yailin La Mas Viral ""Bing Bong""",Roc Nation,Approved,5000,,,Steven Campos,,"camila.parra@influur.com, Juan Val",2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"ESP, COL, MEX, US LATIN",Reggaeton,,
A2881,2881,"Maria Becerra ""Jingle Bell Rock"" Micros",Warner Regional Latam,Approved,4000,,,Steven Campos,,Juan Val,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,US,Pop,,
A2936,2936,"Sebastian Yatra 2am - Paid Media (BOG, MDE, MAD)",Habibi,Approved,23000,,,Steven Campos,,Juan Val,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,"COL, ESP",Reggaeton,,
A2937,2937,"Tiago PZK & Grupo Frontera ""Mi Corazon"" Micros",Warner Music Latina Inc.,Approved,4000,,,Steven Campos,,Juan Meza,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,US LATIN,Cumbia,,
A2953,2953,Thalia - Navidad,Sony Music Mexico,Approved,2400,,,Polina Andrieieva,,Juan Val,2024-12-04,2024-12-04,,,,,2024-12-04,,,,,MEX,Pop,,
A2933,2933,"Tokischa & Nathy Peluso ""De Maravisha"" Macros",Warner Music Latina Inc.,Approved,13037.5,,,Steven Campos,,Juan Val,2024-12-05,2024-12-05,,,,,2024-12-03,,,,,US LATIN,Reggaeton,,
A2703,2703,"Tokischa & Nathy Peluso ""De Maravisha"" Macros",Warner Regional Latam,Approved,10000,,,Steven Campos,,camila.parra@influur.com,2024-12-05,2024-12-05,,,,,2024-12-05,,,,,MEX,Reggaeton,,
A2843,2843,Tokischa & Nathy Peluso | De Maravisha | Drag Profiles MX & US,Warner Regional Latam,Approved,6876,,,Steven Campos,,camila.parra@influur.com,2024-12-05,2024-12-05,,,,,2024-12-05,,,,,"MEX, US LATIN",Reggaeton,,
A2898,2898,Maria Becerra Spotify Social Spread,Warner Regional Latam,Approved,10000,,,Steven Campos,,"camila.parra@influur.com, Genesis Martinez, maria.escobar@influur.com",2024-12-05,2024-12-05,,,,,2024-12-05,,,,,LATAM,Pop,,
A2663,2663,"Tiago PZK & Grupo Frontera ""Mi Corazon"" Foodie",Warner Music Mexico,Approved,1980,,,Steven Campos,,camila.parra@influur.com,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,MEX,Banda Regional,,
A2726,2726,"Tiago PZK & Grupo Frontera ""Mi Corazon""",Warner Music Mexico,Approved,1000,,,Steven Campos,,,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,MEX,Regional MX,,
A2728,2728,"Sech, De La Rose ""Gym Girl""",XYZ,Approved,14000,,,Steven Campos,,Juan Val,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,"LATAM, ESP, US LATIN",Reggaeton,,
A2775,2775,"Deorro ""Querido Santa""",XYZ,Approved,3200,,,Steven Campos,,Juan Val,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,"MEX, US LATIN",Navidad,,
A2787,2787,"Elena Rose & Maria Becerra ""Pa' que volviste"" Meta","Meta Platforms, Inc.",Approved,15000,,,Steven Campos,,camila.parra@influur.com,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,"MEX, US LATIN",Pop,,
A2815,2815,"Maria Becerra ""Jingle Bell Rocks""- Social Spread",Warner Music Latina Inc.,Approved,0,,,Steven Campos,,,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,US,Navidad,,
A2816,2816,"Armenta ""PTS"" Micros",XYZ,Approved,700,,,Steven Campos,,,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,MEX,Corridos,,
A2886,2886,"Millennium Parade, Rauw Alejandro, Tainy “Kizao"" Phase 2",XYZ,Approved,4900,,,Steven Campos,,,2024-12-06,2024-12-06,,,,,2024-12-06,,,,,"MEX, US LATIN",Reggaeton,,
A2844,2844,"Armenta ""PTS"" Micros",XYZ,Approved,1700,,,Steven Campos,,camila.parra@influur.com,2024-12-06,2024-12-06,,,,,2025-01-14,,,,,MEX,Regional MX,,
A2774,2774,"Mont & Bellakath ""Hermanas de Leche""",LizosMusic,Approved,5000,,,Polina Andrieieva,,,2024-12-09,2024-12-09,,,,,2024-12-09,,,,,MEX,Pop,,
A2919,2919,"Armenta ""PTS"" Reviewers",XYZ,Approved,3000,,,Steven Campos,,,2024-12-09,2024-12-09,,,,,2024-12-09,,,,,MEX,Banda Regional,,
A2932,2932,"Jowell & Randy ""X-100"" Phase 2",XYZ,Approved,13400,,,Steven Campos,,,2024-12-09,2024-12-09,,,,,2024-12-09,,,,,"ESP, MEX, US LATIN",Reggaeton,,
A2631,2631,"Danny Ocean & Kapo ""Imaginate"" x Masakakids",Warner Music Latina Inc.,Approved,3750,,,Steven Campos,,,2024-12-10,2024-12-10,,,,,2024-12-10,,,,,Uganda,Reggaeton,,
A2909,2909,"Angelina & Domenica ""Las Morras""",Warner Music Mexico,Approved,2460,,,Steven Campos,,Genesis Martinez,2024-12-10,2024-12-10,,,,,2024-12-10,,,,,MEX,Regional MX,,
A2938,2938,"Danny Ocean ""Imaginate"" Cap Cut",Warner Music Mexico,Approved,3000,,,Steven Campos,,"camila.parra@influur.com, Juan Val",2024-12-10,2024-12-10,,,,,2024-12-10,,,,,MEX,Pop,,
A2946,2946,"Hillkidd, Mi Compa el Chino ""Sola""",Universal Music Latin,Approved,8000,,,Steven Campos,,Juan Val,2024-12-10,2024-12-10,,,,,2024-12-10,,,,,"MEX, ESP, CH",,,
A2626,2626,Clarent x Warner Latin (Firma) - Social Spread,Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,Juan Val,2024-12-11,2024-12-11,,,,,2024-12-11,,,,,"LATAM, US, US LATIN",Social Spread,,
A2950,2950,Jay Wheeler Concierto Madrid,BuenaVibra,Approved,6950,,,Polina Andrieieva,,Juan Val,2024-12-11,2024-12-11,,,,,2024-12-11,,,,,"MEX, ESP",Reggaeton,,
A2955,2955,"Timø ""Para el tiempo""",Universal Music Latin,Approved,4000,,,Steven Campos,,camila.parra@influur.com,2024-12-11,2024-12-11,,,,,2024-12-11,,,,,"MEX, COL, PER",Reggaeton,,
A2617,2617,Galore's Package #2,Warner Regional Latam,Approved,10625,,,Steven Campos,,"Genesis Martinez, maria.escobar@influur.com, camila.parra@influur.com",2024-12-12,2024-12-12,,,,,2024-12-12,,,,,US,Pop,,
A2627,2627,Los Primos del Este & Óscar Ortiz “Bandido,Interscope Records,Approved,2000,,,Steven Campos,,camila.parra@influur.com,2024-12-12,2024-12-12,,,,,2024-12-12,,,,,"MEX, LATAM",Banda Regional,,
A2632,2632,"Oscar Maydon ""Otra Mentira""","Meta Platforms, Inc.",Approved,20000,,,Steven Campos,,camila.parra@influur.com,2024-12-12,2024-12-12,,,,,2024-12-12,,,,,"COL, MEX, ARG, GUA",Corridos,,
A2706,2706,"Danny Ocean & Kapo ""Imaginate"" Travel",Warner Music Latina Inc.,Approved,6750,,,Steven Campos,,Genesis Martinez,2024-12-13,2024-12-13,,,,,2024-12-13,,,,,"US, US LATIN",Reggaeton,,
A2697,2697,"Mont Pantoja & Bellakath ""Hermanas de leche""","Meta Platforms, Inc.",Approved,30000,,,Steven Campos,,camila.parra@influur.com,2024-12-16,2024-12-16,,,,,2024-12-16,,,,,"MEX, US LATIN",Reggaeton,,
A2713,2713,"Santiago Cruz ""Un Amor de Verdad"" (Versión Merenge)",XYZ,Approved,1050,,,Steven Campos,,,2024-12-16,2024-12-16,,,,,2024-12-16,,,,,COL,Balada,,
A2755,2755,"Santander ""Con los perros a mi lado""",Dimesantander,Approved,1000,,,Steven Campos,,camila.parra@influur.com,2024-12-16,2024-12-16,,,,,2024-12-16,,,,,VZ,Pop,,
A2718,2718,"Myke Towers ""Los Depuro"" ft. L-Gante"" PR & US Latin",Warner Regional Latam,Approved,30000,,,Steven Campos,,,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,"COL, MEX, PR, US LATIN",Trap,,
A2804,2804,"Myke Towers ""Los Depuro"" ft. L-Gante"" ARG & CH",Warner Regional Latam,Approved,15000,,,Steven Campos,,,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,"ARG, CH",Trap,,
A2820,2820,"Blessd & Anuel ""Deportivo"" Macros",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,"MEX, US LATIN",Reggaeton,,
A2849,2849,"Danny Ocean ""Imaginate"" Key Talents",Warner Regional Latam,Approved,10000,,,Steven Campos,,camila.parra@influur.com,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,MEX,Reggaeton,,
A2940,2940,"Valentina Marquez ""Tanto""","Meta Platforms, Inc.",Approved,10000,,,Steven Campos,,,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,"UY, ARG, CH",Pop,,
A2949,2949,Tiago PZK & Grupo Frontera Micros,Warner Music Mexico,Approved,3000,,,Steven Campos,,camila.parra@influur.com,2024-12-17,2024-12-17,,,,,2024-12-17,,,,,MEX,Reggaeton,,
A2620,2620,"Priscy Escoto ""Cupido de Vacaciones""",XYZ,Approved,2010,,,Steven Campos,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Pop,,
A2640,2640,Blessd - Kings League CDMX - Key Talents,Warner Music Mexico,Approved,10666,,,Steven Campos,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Reggaeton,,
A2670,2670,"RaiNao ""BSukeo""",XYZ,Approved,3500,,,Steven Campos,,,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,"ESP, MEX, CH",Reggaeton,,
A2876,2876,"Danny Ocean & Kapo ""Imaginate"" CDMX",Warner Music Mexico,Approved,4500,,,Steven Campos,,Juan Meza,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Reggaeton,,
A2891,2891,"Yaisel x Ozuna x JC Reyes ""Llame Para Verte Remix""",XYZ,Approved,7000,,,Steven Campos,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,"⁠⁠PR, COL, ESP, MEX",Reggaeton,,
A2910,2910,"Tiago PZK & Grupo Frontera ""Mi Corazon"" @kemocion",Warner Music Mexico,Approved,750,,,Steven Campos,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Reggaeton,,
A2934,2934,Blessd - Kings League CDMX,Warner Music Mexico,Approved,2700,,,Steven Campos,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Reggaeton,,
A2962,2962,"Kenia Os ""Tokome""",Sony Music Mexico,Approved,4900,,,Polina Andrieieva,,camila.parra@influur.com,2024-12-18,2024-12-18,,,,,2024-12-18,,,,,MEX,Reggaeton,,
A2644,2644,"Blessd & Anuel ""Mirame Remix""",Warner Regional Latam,Approved,30000,,,Steven Campos,,camila.parra@influur.com,2024-12-19,2024-12-19,,,,,2024-12-19,,,,,"US LATIN, ESP, MEX",Reggaeton,,
A2673,2673,"Estevie “Hombre Malvado""",XYZ,Approved,5250,,,Steven Campos,,camila.parra@influur.com,2024-12-19,2024-12-19,,,,,2024-12-19,,,,,"MEX, US LATIN",Pop,,
A2741,2741,Blessd Kings League CDMX - Social Spread,Warner Regional Latam,Approved,2875,,,Steven Campos,,Juan Val,2024-12-19,2024-12-19,,,,,2024-12-19,,,,,US LATIN,Reggaeton,,
A2650,2650,"Belinda ""La Cuadrada"" PR Kits",Warner Music Mexico,Approved,3155,,,Steven Campos,,camila.parra@influur.com,2024-12-20,2024-12-20,,,,,2024-12-20,,,,,MEX,Regional MX,,
A2699,2699,"Milo Bugatti ""Trago Amargo"" Micros",Warner Music Latina Inc.,Approved,3000,,,Steven Campos,,camila.parra@influur.com,2024-12-20,2024-12-20,,,,,2024-12-20,,,,,COL,Reggaeton,,
A2680,2680,Drag @arrietty_theelf x Tokisha - De Maravisha,Warner Music Latina Inc.,Approved,1625,,,Steven Campos,,"camila.parra@influur.com, Juan Val",2024-12-23,2024-12-23,,,,,2024-12-23,,,,,US,Reggaeton,,
A2759,2759,Marconi Impara “Tuyo”,Rimas Entertainment LLC,Approved,5000,,,Steven Campos,,,2024-12-30,2024-12-30,,,,,2024-12-30,,,,,"COL, MEX, US LATIN, ESP",Reggaeton,,
A2772,2772,"Danny Ocean & Kapo ""Imaginate"" IG",Warner Regional Latam,Approved,22168,,,Steven Campos,,camila.parra@influur.com,2024-12-30,2024-12-30,,,,,2024-12-30,,,,,"MEX, US LATIN",Reggaeton,,
A2792,2792,"Cris MJ "" 7 Trompetas""",XYZ,Approved,4800,,,Steven Campos,,Juan Val,2024-12-31,2024-12-31,,,,,2024-12-31,,,,,"ARG, MEX, PER",Reggaeton,,
